Station;Fuseau;Chronique;unite
PIZ;UTC+00;HT;cm
DateHeure;valeur;qualite
05/09/2024 02:50;75.7;v
05/09/2024 03:00;74.9;v
05/09/2024 03:15;73.0;v
05/09/2024 03:25;72.3;v
05/09/2024 03:30;72.2;v
05/09/2024 03:40;72.8;v
05/09/2024 03:45;72.7;v
05/09/2024 04:20;69.0;v
05/09/2024 04:30;68.5;v
05/09/2024 04:45;67.4;v
05/09/2024 05:30;64.3;v
05/09/2024 06:05;62.9;v
05/09/2024 06:40;62.5;v
05/09/2024 06:55;61.9;v
05/09/2024 07:05;61.8;v
05/09/2024 07:10;61.6;v
05/09/2024 07:30;61.6;v
05/09/2024 07:55;61.2;v
05/09/2024 08:25;60.6;v
05/09/2024 08:30;60.3;v
05/09/2024 08:45;60.1;v
05/09/2024 09:00;59.6;v
05/09/2024 09:10;59.5;v
05/09/2024 10:10;58.2;v
05/09/2024 10:20;58.2;v
05/09/2024 10:25;57.9;v
05/09/2024 10:40;57.9;v
05/09/2024 10:45;57.6;v
05/09/2024 10:50;57.7;v
05/09/2024 11:00;57.3;v
05/09/2024 11:15;57.0;v
05/09/2024 11:30;56.9;v
05/09/2024 11:35;56.7;v
05/09/2024 12:40;56.3;v
05/09/2024 12:55;56.0;v
05/09/2024 13:20;55.9;v
05/09/2024 13:35;55.6;v
05/09/2024 14:55;55.1;v
05/09/2024 15:05;55.3;v
05/09/2024 15:30;55.0;v
05/09/2024 16:00;55.0;v
05/09/2024 16:40;54.5;v
05/09/2024 16:50;54.5;v
05/09/2024 17:25;54.1;v
05/09/2024 18:25;53.9;v
05/09/2024 18:40;53.7;v
05/09/2024 20:20;53.4;v
05/09/2024 20:30;53.5;v
05/09/2024 20:35;53.3;v
05/09/2024 20:55;53.4;v
05/09/2024 22:25;53.0;v
05/09/2024 22:55;53.1;v
05/09/2024 23:45;52.7;v
06/09/2024 00:25;52.7;v
06/09/2024 00:35;52.4;v
06/09/2024 00:40;52.6;v
06/09/2024 00:45;52.4;v
06/09/2024 00:50;52.5;v
06/09/2024 01:05;52.3;v
06/09/2024 01:10;52.4;v
06/09/2024 02:25;52.2;v
06/09/2024 02:40;52.3;v
06/09/2024 03:35;52.0;v
06/09/2024 05:40;51.9;v
06/09/2024 05:55;51.8;v
06/09/2024 06:00;51.9;v
06/09/2024 06:15;51.7;v
06/09/2024 08:50;51.7;v
06/09/2024 09:00;51.4;v
06/09/2024 10:40;51.3;v
06/09/2024 11:15;51.0;v
06/09/2024 12:10;51.0;v
06/09/2024 12:40;50.7;v
06/09/2024 14:05;50.5;v
06/09/2024 14:25;50.7;v
06/09/2024 16:00;50.4;v
06/09/2024 18:00;50.3;v
06/09/2024 18:15;50.1;v
06/09/2024 18:20;50.3;v
06/09/2024 18:30;50.1;v
06/09/2024 19:00;50.0;v
06/09/2024 20:45;49.9;v
06/09/2024 21:10;49.7;v
06/09/2024 23:30;49.7;v
07/09/2024 00:15;49.5;v
07/09/2024 00:25;49.4;v
07/09/2024 00:30;49.6;v
07/09/2024 01:05;49.4;v
07/09/2024 03:50;49.5;v
07/09/2024 04:45;49.2;v
07/09/2024 04:50;49.4;v
07/09/2024 05:25;49.2;v
07/09/2024 05:45;49.3;v
07/09/2024 05:55;49.2;v
07/09/2024 06:15;49.2;v
07/09/2024 06:30;49.4;v
07/09/2024 06:45;49.2;v
07/09/2024 07:00;49.3;v
07/09/2024 07:05;49.2;v
07/09/2024 07:15;49.3;v
07/09/2024 07:35;49.1;v
07/09/2024 07:40;49.3;v
07/09/2024 08:05;49.1;v
07/09/2024 08:40;49.2;v
07/09/2024 08:50;49.1;v
07/09/2024 09:00;49.2;v
07/09/2024 09:35;49.1;v
07/09/2024 09:55;49.2;v
07/09/2024 10:00;49.0;v
07/09/2024 10:30;49.2;v
07/09/2024 12:30;49.1;v
07/09/2024 12:40;49.0;v
07/09/2024 14:55;48.9;v
07/09/2024 15:10;48.8;v
07/09/2024 15:15;48.9;v
07/09/2024 15:30;48.8;v
07/09/2024 16:30;48.9;v
07/09/2024 16:35;48.8;v
07/09/2024 16:50;49.0;v
07/09/2024 17:15;48.8;v
07/09/2024 17:20;49.0;v
07/09/2024 17:35;48.8;v
07/09/2024 18:00;48.9;v
07/09/2024 18:05;48.8;v
07/09/2024 18:20;48.9;v
07/09/2024 19:05;48.7;v
07/09/2024 20:35;49.0;v
07/09/2024 21:00;48.8;v
07/09/2024 22:40;49.0;v
07/09/2024 23:10;49.4;v
07/09/2024 23:45;49.5;v
07/09/2024 23:55;49.6;v
08/09/2024 00:00;49.9;v
08/09/2024 00:05;50.6;v
08/09/2024 00:15;53.0;v
08/09/2024 00:20;53.8;v
08/09/2024 00:30;54.6;v
08/09/2024 00:40;55.1;v
08/09/2024 01:00;55.3;v
08/09/2024 01:05;55.5;v
08/09/2024 01:30;55.9;v
08/09/2024 02:25;55.9;v
08/09/2024 04:25;55.0;v
08/09/2024 05:20;54.9;v
08/09/2024 05:30;54.7;v
08/09/2024 05:35;54.8;v
08/09/2024 06:05;54.6;v
08/09/2024 07:05;54.7;v
08/09/2024 07:30;54.6;v
08/09/2024 07:50;54.3;v
08/09/2024 10:05;53.8;v
08/09/2024 10:10;53.7;v
08/09/2024 10:25;53.6;v
08/09/2024 11:10;53.6;v
08/09/2024 11:20;53.4;v
08/09/2024 12:55;53.2;v
08/09/2024 13:00;53.0;v
08/09/2024 13:45;52.9;v
08/09/2024 14:10;52.7;v
08/09/2024 15:50;52.5;v
08/09/2024 16:05;52.3;v
08/09/2024 17:10;52.3;v
08/09/2024 17:40;52.0;v
08/09/2024 19:10;51.9;v
08/09/2024 19:50;51.6;v
08/09/2024 20:25;51.7;v
08/09/2024 20:50;51.6;v
08/09/2024 21:05;51.4;v
08/09/2024 21:10;51.5;v
08/09/2024 21:30;51.3;v
08/09/2024 23:20;51.2;v
08/09/2024 23:40;51.1;v
08/09/2024 23:50;51.2;v
09/09/2024 00:00;51.0;v
09/09/2024 01:45;50.8;v
09/09/2024 02:15;50.8;v
09/09/2024 02:20;50.9;v
09/09/2024 03:15;50.7;v
09/09/2024 05:15;50.5;v
09/09/2024 05:25;50.6;v
09/09/2024 05:40;50.5;v
09/09/2024 06:20;50.7;v
09/09/2024 07:10;50.4;v
09/09/2024 07:20;50.5;v
09/09/2024 10:20;50.3;v
09/09/2024 13:45;50.4;v
09/09/2024 14:05;50.6;v
09/09/2024 15:05;50.9;v
09/09/2024 15:10;50.8;v
09/09/2024 16:05;51.0;v
09/09/2024 16:25;51.2;v
09/09/2024 16:30;51.1;v
09/09/2024 17:05;51.3;v
09/09/2024 17:10;51.5;v
09/09/2024 18:10;51.9;v
09/09/2024 23:15;52.0;v
10/09/2024 00:10;51.8;v
10/09/2024 00:20;51.9;v
10/09/2024 00:50;51.7;v
10/09/2024 01:15;51.8;v
10/09/2024 01:20;51.7;v
10/09/2024 03:30;51.7;v
10/09/2024 03:40;51.4;v
10/09/2024 03:45;51.6;v
10/09/2024 04:10;51.4;v
10/09/2024 04:25;51.5;v
10/09/2024 04:35;51.3;v
10/09/2024 05:20;51.2;v
10/09/2024 06:50;51.2;v
10/09/2024 07:30;51.3;v
10/09/2024 09:10;51.0;v
10/09/2024 11:50;50.9;v
10/09/2024 12:50;50.6;v
10/09/2024 14:15;50.6;v
10/09/2024 14:30;50.5;v
10/09/2024 14:50;50.6;v
10/09/2024 15:15;50.3;v
10/09/2024 15:30;50.5;v
10/09/2024 15:35;50.3;v
10/09/2024 16:55;50.2;v
10/09/2024 17:35;50.3;v
10/09/2024 18:40;50.0;v
10/09/2024 19:55;49.9;v
10/09/2024 20:40;49.9;v
10/09/2024 20:55;49.8;v
10/09/2024 21:10;49.9;v
10/09/2024 21:25;49.7;v
11/09/2024 00:20;49.6;v
11/09/2024 00:50;49.5;v
11/09/2024 00:55;49.3;v
11/09/2024 02:05;49.3;v
11/09/2024 02:25;49.1;v
11/09/2024 02:50;49.3;v
11/09/2024 03:55;49.3;v
11/09/2024 04:10;49.2;v
11/09/2024 04:25;49.3;v
11/09/2024 05:45;49.2;v
11/09/2024 06:05;49.3;v
11/09/2024 06:55;49.2;v
11/09/2024 07:35;49.3;v
11/09/2024 07:50;49.2;v
11/09/2024 07:55;49.3;v
11/09/2024 08:15;49.2;v
11/09/2024 08:50;49.3;v
11/09/2024 10:15;49.3;v
11/09/2024 11:00;49.7;v
11/09/2024 13:25;49.6;v
11/09/2024 13:35;49.4;v
11/09/2024 14:25;49.4;v
11/09/2024 14:30;49.5;v
11/09/2024 14:35;49.4;v
11/09/2024 15:15;49.4;v
11/09/2024 15:55;49.8;v
11/09/2024 16:00;49.6;v
11/09/2024 16:40;49.8;v
11/09/2024 16:55;49.7;v
11/09/2024 17:00;50.0;v
11/09/2024 17:10;49.8;v
11/09/2024 17:30;50.1;v
11/09/2024 17:50;50.0;v
11/09/2024 18:40;50.0;v
11/09/2024 19:20;50.4;v
11/09/2024 19:25;50.6;v
11/09/2024 20:15;50.7;v
11/09/2024 20:25;50.9;v
11/09/2024 20:45;50.9;v
11/09/2024 21:30;51.8;v
11/09/2024 22:15;52.2;v
11/09/2024 22:45;52.2;v
11/09/2024 22:50;52.1;v
11/09/2024 22:55;52.2;v
11/09/2024 23:05;52.0;v
11/09/2024 23:10;52.1;v
11/09/2024 23:40;51.9;v
12/09/2024 00:15;52.0;v
12/09/2024 00:50;52.3;v
12/09/2024 01:35;52.3;v
12/09/2024 01:50;52.3;v
12/09/2024 01:55;52.5;v
12/09/2024 02:00;52.4;v
12/09/2024 02:15;52.7;v
12/09/2024 03:00;52.7;v
12/09/2024 04:05;52.3;v
12/09/2024 04:10;52.5;v
12/09/2024 04:25;52.2;v
12/09/2024 05:05;52.2;v
12/09/2024 06:05;51.9;v
12/09/2024 08:10;51.9;v
12/09/2024 08:35;51.6;v
12/09/2024 08:40;51.8;v
12/09/2024 08:45;51.6;v
12/09/2024 08:55;51.8;v
12/09/2024 09:00;51.6;v
12/09/2024 10:30;51.7;v
12/09/2024 12:20;51.4;v
12/09/2024 12:40;51.5;v
12/09/2024 13:40;51.2;v
12/09/2024 14:00;51.3;v
12/09/2024 14:50;51.2;v
12/09/2024 15:10;51.0;v
12/09/2024 15:20;51.2;v
12/09/2024 15:40;51.0;v
12/09/2024 19:00;50.9;v
12/09/2024 19:45;50.7;v
12/09/2024 21:25;50.9;v
12/09/2024 21:50;51.1;v
12/09/2024 22:20;51.1;v
12/09/2024 23:35;51.2;v
12/09/2024 23:55;51.0;v
13/09/2024 00:25;50.9;v
13/09/2024 06:45;50.9;v
13/09/2024 08:05;50.7;v
13/09/2024 08:15;50.9;v
13/09/2024 08:30;50.7;v
13/09/2024 08:40;50.8;v
13/09/2024 09:20;50.6;v
13/09/2024 12:55;50.6;v
13/09/2024 13:00;50.5;v
13/09/2024 13:35;50.6;v
13/09/2024 14:10;50.4;v
13/09/2024 14:20;50.5;v
13/09/2024 14:30;50.4;v
13/09/2024 15:20;50.4;v
13/09/2024 15:30;50.2;v
13/09/2024 15:35;50.3;v
13/09/2024 16:15;50.2;v
13/09/2024 16:55;50.3;v
13/09/2024 18:20;49.9;v
13/09/2024 18:30;50.1;v
13/09/2024 21:30;49.7;v
13/09/2024 21:35;49.9;v
13/09/2024 22:05;49.6;v
13/09/2024 22:15;49.8;v
13/09/2024 22:30;49.7;v
13/09/2024 22:55;49.8;v
13/09/2024 23:05;49.7;v
13/09/2024 23:50;49.6;v
14/09/2024 01:15;49.8;v
14/09/2024 01:20;49.6;v
14/09/2024 05:20;49.6;v
14/09/2024 06:35;49.4;v
14/09/2024 06:40;49.6;v
14/09/2024 06:50;49.5;v
14/09/2024 07:35;49.6;v
14/09/2024 08:05;49.4;v
14/09/2024 08:15;49.6;v
14/09/2024 08:25;49.4;v
14/09/2024 08:55;49.5;v
14/09/2024 09:00;49.3;v
14/09/2024 09:15;49.5;v
14/09/2024 09:20;49.4;v
14/09/2024 09:30;49.5;v
14/09/2024 10:05;49.3;v
14/09/2024 10:30;49.4;v
14/09/2024 10:35;49.5;v
14/09/2024 11:25;49.2;v
14/09/2024 11:30;49.4;v
14/09/2024 11:45;49.5;v
14/09/2024 11:55;49.3;v
14/09/2024 12:30;49.3;v
14/09/2024 12:35;49.4;v
14/09/2024 12:50;49.2;v
14/09/2024 13:00;49.3;v
14/09/2024 13:05;49.1;v
14/09/2024 13:10;49.3;v
14/09/2024 13:30;49.3;v
14/09/2024 13:35;49.4;v
14/09/2024 14:20;49.3;v
14/09/2024 14:25;49.1;v
14/09/2024 15:10;49.3;v
14/09/2024 15:25;49.1;v
14/09/2024 15:30;49.3;v
14/09/2024 15:45;49.0;v
14/09/2024 16:20;49.1;v
14/09/2024 16:45;48.9;v
14/09/2024 18:35;48.9;v
14/09/2024 19:20;48.7;v
14/09/2024 19:55;48.7;v
14/09/2024 20:00;48.6;v
14/09/2024 20:35;48.7;v
14/09/2024 20:45;48.6;v
14/09/2024 20:55;48.8;v
14/09/2024 22:25;48.6;v
14/09/2024 22:50;48.8;v
14/09/2024 23:20;48.6;v
14/09/2024 23:30;48.7;v
15/09/2024 00:15;48.6;v
15/09/2024 01:00;48.8;v
15/09/2024 02:15;48.6;v
15/09/2024 07:35;48.6;v
15/09/2024 08:00;48.4;v
15/09/2024 08:05;48.6;v
15/09/2024 08:25;48.6;v
15/09/2024 08:30;48.5;v
15/09/2024 08:35;48.6;v
15/09/2024 09:15;48.6;v
15/09/2024 09:20;48.4;v
15/09/2024 09:45;48.6;v
15/09/2024 09:55;48.6;v
15/09/2024 10:00;48.4;v
15/09/2024 10:05;48.7;v
15/09/2024 10:10;48.4;v
15/09/2024 10:25;48.6;v
15/09/2024 10:30;48.3;v
15/09/2024 10:40;48.7;v
15/09/2024 10:55;48.6;v
15/09/2024 11:00;48.4;v
15/09/2024 11:20;48.7;v
15/09/2024 11:25;48.4;v
15/09/2024 11:35;48.3;v
15/09/2024 11:40;48.6;v
15/09/2024 11:50;48.4;v
15/09/2024 12:00;48.6;v
15/09/2024 12:25;48.6;v
15/09/2024 12:40;48.4;v
15/09/2024 12:50;48.7;v
15/09/2024 13:10;48.3;v
15/09/2024 13:15;48.7;v
15/09/2024 13:35;48.6;v
15/09/2024 13:55;48.7;v
15/09/2024 14:45;48.4;v
15/09/2024 14:50;48.6;v
15/09/2024 15:15;48.6;v
15/09/2024 18:30;48.5;v
15/09/2024 19:00;48.6;v
15/09/2024 19:10;48.4;v
15/09/2024 19:20;48.5;v
15/09/2024 19:50;48.4;v
15/09/2024 19:55;48.6;v
15/09/2024 20:15;48.4;v
15/09/2024 20:20;48.6;v
15/09/2024 21:25;48.6;v
15/09/2024 21:35;48.4;v
15/09/2024 22:10;48.5;v
15/09/2024 22:50;48.3;v
15/09/2024 23:05;48.5;v
15/09/2024 23:20;48.3;v
16/09/2024 02:30;48.3;v
16/09/2024 03:45;48.0;v
16/09/2024 04:10;48.3;v
16/09/2024 05:05;48.1;v
16/09/2024 06:05;48.3;v
16/09/2024 07:10;48.1;v
16/09/2024 07:35;48.1;v
16/09/2024 07:40;48.2;v
16/09/2024 07:50;48.1;v
16/09/2024 08:25;48.2;v
16/09/2024 08:35;48.0;v
16/09/2024 08:40;48.2;v
16/09/2024 08:55;48.2;v
16/09/2024 09:00;48.0;v
16/09/2024 09:05;48.2;v
16/09/2024 09:15;48.0;v
16/09/2024 09:35;48.2;v
16/09/2024 09:45;48.0;v
16/09/2024 09:50;47.6;v
16/09/2024 09:55;48.0;v
16/09/2024 10:05;47.7;v
16/09/2024 10:15;48.0;v
16/09/2024 10:40;47.8;v
16/09/2024 10:50;48.2;v
16/09/2024 10:55;48.2;v
16/09/2024 11:05;47.9;v
16/09/2024 11:15;48.2;v
16/09/2024 11:25;47.9;v
16/09/2024 11:35;48.2;v
16/09/2024 11:40;48.1;v
16/09/2024 11:55;48.1;v
16/09/2024 12:00;47.9;v
16/09/2024 12:10;48.1;v
16/09/2024 12:20;47.6;v
16/09/2024 12:25;47.9;v
16/09/2024 12:30;47.7;v
16/09/2024 12:40;48.3;v
16/09/2024 12:45;47.7;v
16/09/2024 12:50;48.1;v
16/09/2024 13:05;48.0;v
16/09/2024 13:20;48.2;v
16/09/2024 13:25;48.2;v
16/09/2024 13:30;47.9;v
16/09/2024 13:35;48.2;v
16/09/2024 13:40;48.2;v
16/09/2024 13:50;48.2;v
16/09/2024 14:00;47.8;v
16/09/2024 14:10;47.8;v
16/09/2024 14:15;48.2;v
16/09/2024 14:20;47.8;v
16/09/2024 14:30;48.1;v
16/09/2024 14:40;48.1;v
16/09/2024 14:50;48.1;v
16/09/2024 14:55;47.8;v
16/09/2024 15:05;48.3;v
16/09/2024 15:10;48.1;v
16/09/2024 15:25;48.2;v
16/09/2024 15:30;47.8;v
16/09/2024 15:35;47.7;v
16/09/2024 15:45;48.3;v
16/09/2024 15:50;48.3;v
16/09/2024 15:55;48.0;v
16/09/2024 16:15;48.3;v
16/09/2024 16:25;48.2;v
16/09/2024 16:35;48.4;v
16/09/2024 16:40;48.2;v
16/09/2024 16:55;48.5;v
16/09/2024 17:45;48.4;v
16/09/2024 17:50;48.2;v
16/09/2024 19:15;48.2;v
16/09/2024 19:35;48.1;v
16/09/2024 19:50;48.2;v
16/09/2024 20:10;48.0;v
16/09/2024 20:30;48.1;v
16/09/2024 20:40;48.0;v
16/09/2024 20:55;48.2;v
16/09/2024 21:05;48.1;v
16/09/2024 21:15;48.2;v
16/09/2024 21:20;48.0;v
16/09/2024 22:10;48.2;v
16/09/2024 22:25;48.1;v
16/09/2024 22:30;48.2;v
16/09/2024 22:35;48.1;v
16/09/2024 23:20;48.2;v
16/09/2024 23:25;48.1;v
16/09/2024 23:35;48.1;v
17/09/2024 00:20;48.0;v
17/09/2024 00:35;48.1;v
17/09/2024 00:40;48.0;v
17/09/2024 00:50;48.1;v
17/09/2024 01:00;47.9;v
17/09/2024 01:40;47.8;v
17/09/2024 02:25;48.0;v
17/09/2024 02:30;47.9;v
17/09/2024 04:10;47.9;v
17/09/2024 04:15;47.7;v
17/09/2024 04:25;47.9;v
17/09/2024 04:55;47.9;v
17/09/2024 05:00;47.7;v
17/09/2024 05:15;48.1;v
17/09/2024 05:25;47.9;v
17/09/2024 05:40;48.0;v
17/09/2024 05:45;47.9;v
17/09/2024 06:20;48.2;v
17/09/2024 06:30;48.1;v
17/09/2024 06:40;48.2;v
17/09/2024 07:00;47.8;v
17/09/2024 07:05;47.6;v
17/09/2024 07:15;48.0;v
17/09/2024 07:20;48.0;v
17/09/2024 07:25;47.8;v
17/09/2024 07:30;47.8;v
17/09/2024 07:40;48.0;v
17/09/2024 07:50;47.5;v
17/09/2024 07:55;47.8;v
17/09/2024 08:00;47.6;v
17/09/2024 08:10;47.6;v
17/09/2024 08:25;47.9;v
17/09/2024 08:35;47.5;v
17/09/2024 08:45;47.9;v
17/09/2024 08:50;47.8;v
17/09/2024 09:00;47.9;v
17/09/2024 09:05;47.7;v
17/09/2024 09:15;48.0;v
17/09/2024 09:30;48.1;v
17/09/2024 09:45;47.9;v
17/09/2024 09:55;48.2;v
17/09/2024 10:00;47.8;v
17/09/2024 10:10;48.1;v
17/09/2024 10:40;47.9;v
17/09/2024 10:45;48.1;v
17/09/2024 10:55;47.9;v
17/09/2024 11:00;48.1;v
17/09/2024 11:05;47.9;v
17/09/2024 11:10;48.3;v
17/09/2024 11:20;48.2;v
17/09/2024 11:25;47.9;v
17/09/2024 11:30;48.1;v
17/09/2024 11:35;48.1;v
17/09/2024 11:45;47.8;v
17/09/2024 11:50;48.1;v
17/09/2024 12:00;47.9;v
17/09/2024 12:30;48.0;v
17/09/2024 12:35;47.8;v
17/09/2024 12:40;47.9;v
17/09/2024 12:45;47.8;v
17/09/2024 12:50;47.9;v
17/09/2024 12:55;47.7;v
17/09/2024 13:10;47.6;v
17/09/2024 13:15;48.0;v
17/09/2024 13:20;48.0;v
17/09/2024 13:30;47.7;v
17/09/2024 13:35;47.9;v
17/09/2024 13:40;47.8;v
17/09/2024 13:45;47.6;v
17/09/2024 13:50;47.6;v
17/09/2024 13:55;48.0;v
17/09/2024 14:00;48.0;v
17/09/2024 14:05;48.0;v
17/09/2024 14:15;47.7;v
17/09/2024 14:20;48.0;v
17/09/2024 14:35;47.8;v
17/09/2024 14:40;47.9;v
17/09/2024 14:45;47.8;v
17/09/2024 14:50;48.1;v
17/09/2024 14:55;47.9;v
17/09/2024 15:10;48.2;v
17/09/2024 15:25;48.0;v
17/09/2024 15:30;48.2;v
17/09/2024 15:40;48.0;v
17/09/2024 15:50;48.1;v
17/09/2024 15:55;47.9;v
17/09/2024 16:00;47.9;v
17/09/2024 16:10;48.1;v
17/09/2024 16:15;48.0;v
17/09/2024 16:25;48.1;v
17/09/2024 16:30;47.9;v
17/09/2024 16:50;48.2;v
17/09/2024 17:25;48.3;v
17/09/2024 17:55;48.0;v
17/09/2024 19:05;48.3;v
17/09/2024 20:15;48.2;v
17/09/2024 20:25;48.0;v
17/09/2024 20:30;48.2;v
17/09/2024 20:50;48.1;v
17/09/2024 21:00;48.2;v
17/09/2024 21:20;48.0;v
17/09/2024 22:25;48.0;v
17/09/2024 22:35;48.2;v
18/09/2024 01:20;48.2;v
18/09/2024 01:30;48.0;v
18/09/2024 01:35;48.2;v
18/09/2024 02:40;48.1;v
18/09/2024 02:55;48.2;v
18/09/2024 03:55;48.1;v
18/09/2024 04:15;48.3;v
18/09/2024 06:40;48.2;v
18/09/2024 07:15;48.4;v
18/09/2024 07:20;48.3;v
18/09/2024 07:30;48.5;v
18/09/2024 08:05;48.6;v
18/09/2024 08:55;48.4;v
18/09/2024 09:20;48.5;v
18/09/2024 10:00;48.3;v
18/09/2024 10:25;48.5;v
18/09/2024 10:30;48.3;v
18/09/2024 10:50;48.5;v
18/09/2024 11:15;48.4;v
18/09/2024 11:35;48.6;v
18/09/2024 11:50;48.4;v
18/09/2024 12:25;48.5;v
18/09/2024 12:45;48.3;v
18/09/2024 12:55;48.5;v
18/09/2024 13:00;48.4;v
18/09/2024 13:05;48.5;v
18/09/2024 13:15;48.4;v
18/09/2024 13:20;48.3;v
18/09/2024 13:30;48.5;v
18/09/2024 14:00;48.5;v
18/09/2024 14:10;48.3;v
18/09/2024 14:30;48.5;v
18/09/2024 14:55;48.3;v
18/09/2024 15:10;48.5;v
18/09/2024 15:30;48.3;v
18/09/2024 15:50;48.5;v
18/09/2024 16:00;48.3;v
18/09/2024 16:10;48.5;v
18/09/2024 17:15;48.3;v
18/09/2024 17:45;48.5;v
18/09/2024 17:55;48.4;v
18/09/2024 18:10;48.5;v
18/09/2024 18:30;48.4;v
18/09/2024 20:50;48.6;v
18/09/2024 22:10;48.5;v
18/09/2024 23:30;48.5;v
19/09/2024 00:10;48.4;v
19/09/2024 00:15;48.5;v
19/09/2024 00:20;48.3;v
19/09/2024 01:10;48.5;v
19/09/2024 01:35;48.2;v
19/09/2024 02:00;48.4;v
19/09/2024 02:15;48.2;v
19/09/2024 04:25;48.2;v
19/09/2024 06:20;48.2;v
19/09/2024 06:40;48.4;v
19/09/2024 06:45;48.3;v
19/09/2024 07:15;48.3;v
19/09/2024 07:25;48.4;v
19/09/2024 07:40;48.3;v
19/09/2024 07:55;48.4;v
19/09/2024 08:05;48.3;v
19/09/2024 08:15;48.5;v
19/09/2024 09:40;48.6;v
19/09/2024 10:45;48.4;v
19/09/2024 11:00;48.5;v
19/09/2024 11:15;48.4;v
19/09/2024 11:35;48.5;v
19/09/2024 11:50;48.3;v
19/09/2024 11:55;48.5;v
19/09/2024 12:55;48.5;v
19/09/2024 13:25;48.4;v
19/09/2024 13:30;48.2;v
19/09/2024 14:35;48.3;v
19/09/2024 16:35;48.2;v
19/09/2024 16:45;48.1;v
19/09/2024 17:10;48.2;v
19/09/2024 17:35;48.0;v
19/09/2024 17:45;48.1;v
19/09/2024 18:10;48.2;v
19/09/2024 18:20;48.0;v
19/09/2024 18:25;48.1;v
19/09/2024 18:40;48.0;v
19/09/2024 18:50;48.1;v
19/09/2024 18:55;48.0;v
19/09/2024 19:10;48.1;v
19/09/2024 19:35;47.9;v
19/09/2024 19:40;48.0;v
19/09/2024 19:45;47.9;v
19/09/2024 20:20;48.1;v
19/09/2024 20:35;47.9;v
19/09/2024 20:55;47.9;v
19/09/2024 21:15;48.2;v
19/09/2024 22:05;48.4;v
19/09/2024 22:10;48.2;v
19/09/2024 22:15;48.4;v
19/09/2024 22:35;48.2;v
20/09/2024 01:20;48.2;v
20/09/2024 01:40;48.1;v
20/09/2024 02:55;48.3;v
20/09/2024 04:10;48.1;v
20/09/2024 04:25;47.9;v
20/09/2024 04:35;48.0;v
20/09/2024 04:45;47.9;v
20/09/2024 05:40;48.1;v
20/09/2024 06:00;48.0;v
20/09/2024 06:05;48.1;v
20/09/2024 06:55;48.0;v
20/09/2024 07:00;48.1;v
20/09/2024 07:10;48.0;v
20/09/2024 07:15;48.1;v
20/09/2024 07:50;48.1;v
20/09/2024 08:30;48.2;v
20/09/2024 08:35;48.0;v
20/09/2024 08:55;48.2;v
20/09/2024 10:40;48.2;v
20/09/2024 10:45;48.3;v
20/09/2024 10:50;48.2;v
20/09/2024 11:55;48.3;v
20/09/2024 12:30;48.1;v
20/09/2024 16:20;48.1;v
20/09/2024 16:40;48.0;v
20/09/2024 17:00;48.2;v
20/09/2024 18:15;48.2;v
20/09/2024 18:55;48.0;v
20/09/2024 19:30;48.1;v
20/09/2024 19:50;48.1;v
20/09/2024 19:55;48.0;v
20/09/2024 20:10;48.1;v
20/09/2024 20:20;47.9;v
20/09/2024 20:40;48.0;v
20/09/2024 20:45;47.9;v
20/09/2024 20:50;48.0;v
20/09/2024 21:00;47.9;v
20/09/2024 21:50;47.8;v
20/09/2024 23:15;47.9;v
21/09/2024 00:45;47.8;v
21/09/2024 01:05;47.9;v
21/09/2024 02:40;47.7;v
21/09/2024 02:45;47.8;v
21/09/2024 02:55;47.7;v
21/09/2024 03:10;47.8;v
21/09/2024 03:25;47.6;v
21/09/2024 03:45;47.7;v
21/09/2024 03:50;47.6;v
21/09/2024 05:05;47.7;v
21/09/2024 05:10;47.5;v
21/09/2024 05:45;47.8;v
21/09/2024 06:05;47.6;v
21/09/2024 06:15;47.8;v
21/09/2024 06:20;47.7;v
21/09/2024 06:25;47.8;v
21/09/2024 07:10;47.6;v
21/09/2024 08:15;47.7;v
21/09/2024 08:20;47.6;v
21/09/2024 08:25;47.8;v
21/09/2024 08:30;47.6;v
21/09/2024 08:50;47.6;v
21/09/2024 09:00;47.8;v
21/09/2024 09:05;47.7;v
21/09/2024 09:30;47.8;v
21/09/2024 10:40;47.7;v
21/09/2024 11:30;47.9;v
21/09/2024 13:35;47.9;v
21/09/2024 15:55;47.7;v
21/09/2024 16:05;47.6;v
21/09/2024 16:20;47.8;v
21/09/2024 16:25;47.6;v
21/09/2024 16:45;47.6;v
21/09/2024 16:55;47.8;v
21/09/2024 17:35;47.6;v
21/09/2024 17:45;47.7;v
21/09/2024 18:10;47.5;v
21/09/2024 18:45;47.6;v
21/09/2024 19:40;47.5;v
21/09/2024 19:45;47.5;v
21/09/2024 19:50;47.8;v
21/09/2024 20:00;47.6;v
21/09/2024 20:35;47.5;v
21/09/2024 23:50;47.4;v
22/09/2024 00:50;47.6;v
22/09/2024 01:45;47.5;v
22/09/2024 02:20;47.3;v
22/09/2024 02:40;47.5;v
22/09/2024 03:25;47.5;v
22/09/2024 03:50;47.3;v
22/09/2024 03:55;47.5;v
22/09/2024 04:05;47.3;v
22/09/2024 05:05;47.2;v
22/09/2024 06:35;47.3;v
22/09/2024 07:10;47.5;v
22/09/2024 07:55;47.4;v
22/09/2024 08:10;47.5;v
22/09/2024 09:25;47.5;v
